,crm_id,OperatorGrp,Circle,ActivationFlag,NoOfTimesCSCalled,MainCategory,ProductCategory,ProductCategoryType,MRP_Price,PurchasePrice,DiscountPrice,PurchaseDate,Color
219,10019611050,Telenor India,West Bengal,TRUE,1,HHP,Phone,Basic,1850,1850,0,12/31/2014 0:00,UnKnown
220,10020102160,UnKnown,Assam,TRUE,7,HHP,Phone,Premium,7590,7590,0,11/10/2016 0:00,UnKnown
221,10020102160,UnKnown,Assam,TRUE,7,HHP,Phone,Premium,10990,10990,0,11/11/2015 0:00,UnKnown
222,10020806144,id,Bihar,TRUE,4,HHP,Phone,Basic,1385,1385,0,7/13/2016 0:00,UnKnown
223,10020812006,id,Bihar,TRUE,6,HHP,Phone,Basic,5850,5850,0,11/26/2015 0:00,UnKnown
224,10020812006,id,Bihar,TRUE,6,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
225,10020812006,id,Bihar,TRUE,6,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
226,10020812006,id,Bihar,TRUE,6,HHP,Phone,Premium,7190,7190,0,2/17/2015 0:00,UnKnown
227,10020812006,id,Bihar,TRUE,6,HHP,Phone,Premium,7190,7190,0,2/17/2015 0:00,UnKnown
228,10020812006,id,Bihar,TRUE,6,HHP,Phone,Basic,5850,5850,0,2/17/2015 0:00,UnKnown
229,10020868347,id,Bihar,TRUE,4,HHP,Phone,Basic,5850,5850,0,12/2/2016 0:00,UnKnown
230,10020937742,id,Bihar,TRUE,1,HHP,Phone,Premium,10990,10990,0,4/11/2016 0:00,UnKnown
231,10021070328,id,Bihar,TRUE,4,HHP,Phone,Basic,6490,6490,0,9/13/2014 0:00,UnKnown
232,10021070328,id,Bihar,TRUE,4,HHP,Phone,Mass,31490,31490,0,8/12/2015 0:00,UnKnown
233,10021070328,id,Bihar,TRUE,4,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
234,10021070328,id,Bihar,TRUE,4,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
235,10021112991,id,Bihar,TRUE,9,HHP,Phone,Basic,1750,1750,0,10/12/2016 0:00,UnKnown
236,10021242804,id,Bihar,TRUE,2,HHP,Phone,Basic,1625,1625,0,11/7/2016 0:00,UnKnown
237,10021353708,id,Bihar,TRUE,5,HHP,Phone,Mass,22500,22500,0,9/7/2016 0:00,UnKnown
238,10021353708,id,Bihar,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
239,10021353708,id,Bihar,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
240,10021353708,id,Bihar,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
241,10022153210,Airtel,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,11999,11999,0,11/14/2016 0:00,UnKnown
242,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Premium,7990,7490,500,11/29/2015 17:52,White
243,10022666080,id,MAHARASHTRA,FALSE,6,HHP,Phone,Mass,15250,14249,1001,\N,White
244,10022666080,id,MAHARASHTRA,FALSE,6,HHP,Phone,Premium,8120,7590,530,\N,White
245,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,23130,23130,0,7/10/2012 0:00,White
246,10022666080,id,MAHARASHTRA,FALSE,6,HHP,Phone,Premium,8120,0,530,\N,White
247,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,White
248,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,22500,0,0,1/27/2015 0:00,White
249,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Premium,10990,10990,0,11/11/2015 0:00,White
250,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,22500,22500,0,1/22/2014 0:00,White
251,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,White
252,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,White
253,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,White
254,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,37990,37990,0,3/14/2014 0:00,White
255,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,White
256,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,White
257,10022666080,id,MAHARASHTRA,TRUE,6,HHP,Phone,Mass,16900,16900,0,7/23/2013 0:00,White
258,10022670532,id,Maharashtra & Goa,TRUE,4,HHP,Phone,Premium,8350,8350,0,10/30/2016 0:00,UnKnown
259,10022844487,id,MAHARASHTRA,TRUE,9,HHP,Phone,Premium,11390,11390,0,8/25/2016 0:00,UnKnown
260,10022844487,id,MAHARASHTRA,TRUE,9,HHP,Phone,Premium,7190,7190,0,7/14/2014 0:00,UnKnown
261,10022844487,id,MAHARASHTRA,TRUE,9,HHP,Phone,Basic,5850,5850,0,2/17/2015 0:00,UnKnown
262,10022897126,id,MAHARASHTRA,TRUE,5,HHP,Phone,Mass,14249,14249,0,10/11/2016 0:00,UnKnown
263,10022897126,id,MAHARASHTRA,TRUE,5,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
264,10022897126,id,MAHARASHTRA,TRUE,5,HHP,Phone,Premium,7190,7190,0,2/27/2015 0:00,UnKnown
265,10023011067,id,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,7190,7190,0,8/17/2015 0:00,UnKnown
266,10023011067,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
267,10023011067,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
268,10023011067,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,16900,16900,0,8/2/2013 0:00,UnKnown
269,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Premium,8120,0,530,9/19/2016 0:00,UnKnown
270,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Mass,24900,24900,0,1/12/2015 0:00,UnKnown
271,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Mass,17990,17990,0,1/22/2015 0:00,UnKnown
272,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Mass,29900,29900,0,2/24/2015 0:00,UnKnown
273,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
274,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
275,10023111404,Vodafone,Mumbai,TRUE,10,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
276,10023275475,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14999,14999,0,6/19/2014 0:00,UnKnown
277,10023275475,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14249,14249,0,7/10/2012 0:00,UnKnown
278,10023275475,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
279,10023275475,id,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
280,10023284130,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,9890,9890,0,10/31/2014 0:00,UnKnown
281,10023284130,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,7190,7190,0,7/24/2014 0:00,UnKnown
282,10023352531,id,Maharashtra & Goa,TRUE,4,HHP,Phone,Basic,790,790,0,11/4/2016 0:00,UnKnown
283,10023388998,id,Maharashtra & Goa,TRUE,1,HHP,Phone,Premium,8350,8350,0,7/12/2015 0:00,UnKnown
284,10023430861,id,Maharashtra & Goa,TRUE,10,HHP,Phone,Mass,22500,22500,0,11/29/2015 0:00,UnKnown
285,10023430861,id,Maharashtra & Goa,TRUE,10,HHP,Phone,Mass,14249,14249,0,7/28/2015 0:00,UnKnown
286,10023430861,id,Maharashtra & Goa,TRUE,10,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
287,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Premium,8990,8990,0,5/21/2016 0:00,UnKnown
288,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Basic,1450,1450,0,7/20/2012 0:00,UnKnown
289,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,23130,23130,0,7/20/2012 0:00,UnKnown
290,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,29990,29990,0,10/6/2012 0:00,UnKnown
291,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
292,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Premium,7499,7499,0,7/20/2012 0:00,UnKnown
293,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
294,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Premium,7190,7190,0,7/14/2014 0:00,UnKnown
295,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,22500,22500,0,1/22/2014 0:00,UnKnown
296,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Basic,5850,5850,0,2/27/2015 0:00,UnKnown
297,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
298,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,37990,37990,0,3/4/2014 0:00,UnKnown
299,10023466498,id,MAHARASHTRA,TRUE,2,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
300,10023504741,id,Maharashtra & Goa,TRUE,12,HHP,Phone,Premium,11390,11390,0,1/16/1900 0:00,UnKnown
301,10023504741,id,Maharashtra & Goa,TRUE,12,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
302,10023504741,id,Maharashtra & Goa,TRUE,12,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
303,10023631143,id,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,8990,8990,0,11/21/2016 0:00,UnKnown
304,10023631143,id,MAHARASHTRA,TRUE,1,HHP,Phone,Basic,1450,1450,0,7/10/2012 0:00,UnKnown
305,10023631143,id,MAHARASHTRA,TRUE,1,HHP,Phone,Basic,1340,1340,0,5/15/2015 0:00,UnKnown
306,10023631143,id,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
307,10023631143,id,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
308,10023647788,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,7590,7590,0,10/30/2016 0:00,UnKnown
309,10023647788,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,7499,7499,0,7/20/2012 0:00,UnKnown
310,10023647788,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,11390,11390,0,7/28/2015 0:00,UnKnown
311,10023647788,id,MAHARASHTRA,TRUE,3,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
312,10024741268,UnKnown,Orissa,TRUE,2,HHP,Phone,Basic,5850,5850,0,7/19/2016 0:00,UnKnown
313,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Basic,2242,2242,0,12/3/2014 0:00,UnKnown
314,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,17990,17990,0,1/22/2015 0:00,UnKnown
315,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,24900,24900,0,1/22/2015 0:00,UnKnown
316,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
317,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,31490,31490,0,8/12/2015 0:00,UnKnown
318,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Basic,5850,5850,0,2/17/2015 0:00,UnKnown
319,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,37990,37990,0,3/14/2014 0:00,UnKnown
320,10025395725,UnKnown,Orissa,TRUE,15,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
321,10025653398,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Mass,46900,46900,0,7/15/2015 0:00,UnKnown
322,10025672154,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Premium,8350,8350,0,10/31/2016 0:00,UnKnown
323,10025773197,MTS India,Andhra Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,12/22/2015 0:00,UnKnown
324,10025860997,MTS India,Andhra Pradesh,TRUE,1,HHP,Phone,Basic,1550,1550,0,4/16/2016 0:00,UnKnown
325,10025932350,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Premium,10190,10190,0,12/8/2016 0:00,UnKnown
326,10025956586,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Premium,11999,11999,0,8/17/2016 0:00,UnKnown
327,10025964175,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Premium,8990,8990,0,7/17/2016 0:00,UnKnown
328,10025995421,MTS India,Andhra Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,5/10/2016 0:00,UnKnown
329,10025998752,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Mass,14900,14900,0,10/2/2016 0:00,UnKnown
330,10026026950,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Mass,14999,14999,0,8/29/2016 0:00,UnKnown
331,10026051832,MTS India,Andhra Pradesh,TRUE,6,HHP,Phone,Premium,7590,7590,0,11/29/2016 0:00,UnKnown
332,10026051832,MTS India,Andhra Pradesh,TRUE,6,HHP,Phone,Premium,7490,7490,0,7/24/2014 0:00,UnKnown
333,10026051832,MTS India,Andhra Pradesh,TRUE,6,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
334,10026063502,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/15/2016 0:00,UnKnown
335,10026145814,MTS India,Andhra Pradesh,TRUE,2,HHP,Phone,Mass,14900,14900,0,9/15/2016 0:00,UnKnown
336,10026208909,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Mass,27990,27990,0,1/6/1900 0:00,UnKnown
337,10026208909,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Mass,29900,29900,0,2/24/2015 0:00,UnKnown
338,10026222150,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Mass,14249,14249,0,10/6/2016 0:00,UnKnown
339,10026222150,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Mass,14249,14249,0,6/11/2014 0:00,UnKnown
340,10026222150,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Basic,1850,1850,0,6/21/2014 0:00,UnKnown
341,10026228313,MTS India,Andhra Pradesh,TRUE,10,HHP,Phone,Basic,3090,3090,0,7/15/2016 0:00,UnKnown
342,10026453147,MTS India,Andhra Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,11/14/2015 0:00,UnKnown
343,10026492086,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Basic,5850,5850,0,4/14/2016 0:00,UnKnown
344,10026492086,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
345,10026492086,MTS India,Andhra Pradesh,TRUE,3,HHP,Phone,Premium,11390,11390,0,7/24/2014 0:00,UnKnown
346,10026569096,MTS India,Andhra Pradesh,TRUE,24,HHP,Phone,Basic,548,548,0,1/16/1900 0:00,UnKnown
347,10026597592,MTS India,Andhra Pradesh,TRUE,4,HHP,Phone,Mass,14900,14900,0,10/28/2016 0:00,UnKnown
348,10026601473,MTS India,Andhra Pradesh,TRUE,7,HHP,Phone,Mass,24900,24900,0,7/21/2016 0:00,UnKnown
349,10026601473,MTS India,Andhra Pradesh,TRUE,7,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
350,10026601473,MTS India,Andhra Pradesh,TRUE,7,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
351,10026738951,MTS India,Assam,TRUE,4,HHP,Phone,Basic,5850,5850,0,11/12/2016 0:00,UnKnown
352,10027657598,id,Bihar,TRUE,1,HHP,Phone,Premium,8350,8350,0,3/27/2014 0:00,UnKnown
353,10027723522,id,Bihar,TRUE,1,HHP,Phone,Basic,2242,2242,0,8/25/2014 0:00,UnKnown
354,10028018034,id,Bihar,TRUE,11,HHP,Phone,Premium,8990,8990,0,9/25/2016 0:00,UnKnown
355,10028018034,id,Bihar,TRUE,11,HHP,Phone,Premium,7190,7190,0,2/27/2015 0:00,UnKnown
356,10028062739,id,Bihar,TRUE,1,HHP,Phone,Basic,1750,1750,0,5/28/2014 0:00,UnKnown
357,10028078980,id,Bihar,TRUE,10,HHP,Phone,Premium,9490,9490,0,2/2/2016 0:00,UnKnown
358,10028078980,id,Bihar,TRUE,10,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
359,10028092225,id,Bihar,TRUE,2,HHP,Phone,Premium,8350,8350,0,6/30/2016 0:00,UnKnown
360,10028123947,id,Bihar,TRUE,4,HHP,Phone,Basic,1750,1750,0,9/10/2016 0:00,UnKnown
361,10028191503,id,Bihar,TRUE,2,HHP,Phone,Basic,1350,1350,0,11/4/2015 0:00,UnKnown
362,10028191503,id,Bihar,TRUE,2,HHP,Phone,Mass,14900,14900,0,10/14/2014 0:00,UnKnown
363,10028544334,id,Bihar,TRUE,5,HHP,Phone,Basic,5850,5850,0,8/10/2016 0:00,UnKnown
364,10028761714,MTS India,Delhi,TRUE,1,HHP,Phone,Premium,11999,11999,0,7/8/2015 0:00,UnKnown
365,10028789709,MTS India,Delhi,TRUE,2,HHP,Phone,Mass,19990,19990,0,8/28/2016 0:00,UnKnown
366,10028789709,MTS India,Delhi,TRUE,2,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
367,10028877339,MTS India,Delhi,TRUE,1,HHP,Phone,Premium,8350,8350,0,2/8/2015 0:00,UnKnown
368,10028949726,MTS India,Delhi,TRUE,8,HHP,Phone,Mass,14999,14999,0,10/7/2016 0:00,UnKnown
369,10029028597,MTS India,Delhi,TRUE,4,HHP,Phone,Basic,1120,1120,0,10/19/2016 0:00,UnKnown
370,10029058251,MTS India,Delhi,TRUE,12,HHP,Phone,Premium,10190,10190,0,1/6/1900 0:00,UnKnown
371,10029058251,MTS India,Delhi,TRUE,12,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
372,10029058251,MTS India,Delhi,TRUE,12,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
373,10029293524,MTS India,Delhi,TRUE,1,HHP,Phone,Premium,11999,11999,0,8/29/2016 0:00,UnKnown
374,10029366670,MTS India,Delhi,TRUE,3,HHP,Phone,Basic,5850,5850,0,2/23/2015 0:00,UnKnown
375,10029366670,MTS India,Delhi,TRUE,3,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
376,10029398114,MTS India,Delhi,TRUE,8,HHP,Phone,Mass,22500,22500,0,11/30/2016 0:00,UnKnown
377,10029504370,MTS India,Delhi,TRUE,2,HHP,Phone,Mass,29490,29490,0,1/24/2016 0:00,UnKnown
378,10029504370,MTS India,Delhi,TRUE,2,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
379,10029520606,MTS India,Delhi,TRUE,4,HHP,Phone,Mass,17999,17999,0,4/23/2016 0:00,UnKnown
380,10029520606,MTS India,Delhi,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
381,10029680256,MTS India,Gujarat,TRUE,1,HHP,Phone,Mass,29900,29900,0,12/22/2015 0:00,UnKnown
382,10030364626,MTS India,Gujarat,TRUE,1,HHP,Phone,Mass,18900,18900,0,1/12/2015 0:00,UnKnown
383,10030834788,MTS India,Haryana,TRUE,1,HHP,Phone,Basic,1625,1625,0,3/10/2016 0:00,UnKnown
384,10030883428,MTS India,Haryana,TRUE,1,HHP,Phone,Mass,14999,14999,0,3/2/2016 0:00,UnKnown
385,10031177600,MTS India,Haryana,TRUE,6,HHP,Phone,Premium,11999,11999,0,6/16/2016 0:00,UnKnown
386,10033760570,MTS India,ktk,TRUE,2,HHP,Phone,Mass,22990,22990,0,9/10/2016 0:00,UnKnown
387,10033760570,MTS India,ktk,TRUE,2,HHP,Phone,Premium,11999,11999,0,7/28/2015 0:00,UnKnown
388,10033880720,MTS India,ktk,TRUE,2,HHP,Phone,Premium,10990,10990,0,8/10/2015 0:00,UnKnown
389,10033880720,MTS India,ktk,TRUE,2,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
390,10033984292,MTS India,ktk,TRUE,2,HHP,Phone,Mass,14900,14900,0,7/22/2016 0:00,UnKnown
391,10034062427,MTS India,ktk,TRUE,42,HHP,Phone,Premium,7590,7590,0,9/5/2016 0:00,UnKnown
392,10034062427,MTS India,ktk,TRUE,42,HHP,Phone,Premium,11999,11999,0,7/28/2015 0:00,UnKnown
393,10034141647,MTS India,ktk,TRUE,1,HHP,Phone,Premium,8350,8350,0,4/8/2016 0:00,UnKnown
394,10034256854,MTS India,ktk,TRUE,4,HHP,Phone,Mass,49900,49900,0,6/20/2016 0:00,UnKnown
395,10034256854,MTS India,ktk,TRUE,4,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
396,10034268209,MTS India,ktk,TRUE,3,HHP,Phone,Premium,7590,7590,0,11/5/2014 0:00,UnKnown
397,10034268209,MTS India,ktk,TRUE,3,HHP,Phone,Premium,11999,11999,0,7/28/2015 0:00,UnKnown
398,10034268209,MTS India,ktk,TRUE,3,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
399,10034319535,MTS India,ktk,TRUE,2,HHP,Phone,Premium,7590,7590,0,9/2/2015 0:00,UnKnown
400,10034319535,MTS India,ktk,TRUE,2,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
401,10034333193,MTS India,ktk,TRUE,1,HHP,Phone,Mass,14999,14999,0,6/15/2015 0:00,UnKnown
402,10034347306,MTS India,ktk,TRUE,1,HHP,Phone,Mass,14999,14999,0,3/25/2014 0:00,UnKnown
403,10034453416,MTS India,ktk,TRUE,3,HHP,Phone,Mass,14249,14249,0,10/26/2016 0:00,UnKnown
404,10034453416,MTS India,ktk,TRUE,3,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
405,10034782026,MTS India,kl,TRUE,1,HHP,Phone,Premium,8350,8350,0,3/5/2015 0:00,UnKnown
406,10034845116,MTS India,kl,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/22/2016 0:00,UnKnown
407,10035281978,MTS India,kl,TRUE,2,HHP,Phone,Basic,4490,4490,0,9/14/2016 0:00,UnKnown
408,10035700905,MTS India,Kolkata,TRUE,1,HHP,Phone,Premium,8350,8350,0,3/17/2015 0:00,UnKnown
409,10035719130,MTS India,Kolkata,TRUE,1,HHP,Phone,Premium,7190,7190,0,1/16/1900 0:00,UnKnown
410,10035763260,MTS India,Kolkata,TRUE,5,HHP,Phone,Premium,11999,11999,0,6/10/2016 0:00,UnKnown
411,10035772755,MTS India,Kolkata,TRUE,5,HHP,Phone,Premium,10990,10990,0,10/17/2016 0:00,UnKnown
412,10035775799,MTS India,Kolkata,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/30/2015 0:00,UnKnown
413,10035786353,MTS India,Kolkata,TRUE,3,HHP,Phone,Basic,1750,1750,0,8/15/2016 0:00,UnKnown
414,10035786353,MTS India,Kolkata,TRUE,3,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
415,10035798791,MTS India,Kolkata,TRUE,1,HHP,Phone,Mass,46900,46900,0,1/12/2015 0:00,UnKnown
416,10035810663,MTS India,Kolkata,TRUE,2,HHP,Phone,Premium,7590,7590,0,7/2/2016 0:00,UnKnown
417,10035810663,MTS India,Kolkata,TRUE,2,HHP,Phone,Mass,22500,22500,0,2/1/2014 0:00,UnKnown
418,10035834603,MTS India,Kolkata,TRUE,2,HHP,Phone,Basic,1550,1550,0,12/1/2016 0:00,UnKnown
419,10035865044,MTS India,Kolkata,TRUE,1,HHP,Phone,Mass,14999,14999,0,11/19/2016 0:00,UnKnown
420,10035869672,MTS India,Kolkata,TRUE,5,HHP,Phone,Mass,18243,18243,0,1/16/1900 0:00,UnKnown
421,10035869672,MTS India,Kolkata,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
422,10035998057,MTS India,Kolkata,TRUE,4,HHP,Phone,Basic,5850,5850,0,11/6/2016 0:00,UnKnown
423,10036107564,MTS India,Kolkata,TRUE,5,HHP,Phone,Basic,1625,1625,0,9/24/2016 0:00,UnKnown
424,10036107564,MTS India,Kolkata,TRUE,5,HHP,Phone,Basic,1625,1625,0,6/21/2014 0:00,UnKnown
425,10036140934,MTS India,Kolkata,TRUE,1,HHP,Phone,Basic,1120,1120,0,10/5/2014 0:00,UnKnown
426,10036190186,MTS India,Kolkata,TRUE,11,HHP,Phone,Premium,7590,7590,0,7/10/2016 0:00,UnKnown
427,10036190186,MTS India,Kolkata,TRUE,11,HHP,Phone,Premium,10190,10190,0,11/11/2015 0:00,UnKnown
428,10036190186,MTS India,Kolkata,TRUE,11,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
429,10036303151,MTS India,Kolkata,TRUE,1,HHP,Phone,Premium,8350,8350,0,12/3/2014 0:00,UnKnown
430,10036375376,MTS India,Kolkata,TRUE,12,HHP,Phone,Mass,24900,24900,0,11/12/2016 0:00,UnKnown
431,10036375376,MTS India,Kolkata,TRUE,12,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
432,10037813551,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Mass,22990,22990,0,10/24/2016 0:00,UnKnown
433,10037813551,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Premium,8350,8350,0,1/22/2015 0:00,UnKnown
434,10037813551,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Mass,17990,17990,0,1/12/2015 0:00,UnKnown
435,10037813551,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
436,10037848240,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Mass,24000,17400,6600,5/7/2014 0:00,UnKnown
437,10037848240,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Mass,22500,22500,0,2/6/2015 0:00,UnKnown
438,10037848240,MTS India,Maharashtra & Goa,TRUE,4,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
439,10037848240,MTS India,Maharashtra & Goa,UnKnown,4,HHP,Phone,Mass,35900,0,23000,\N,UnKnown
440,10038071134,Vodafone,MAHARASHTRA,TRUE,1,HHP,Phone,Mass,29490,29490,0,11/27/2015 0:00,UnKnown
441,10038071134,Vodafone,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,8250,8250,0,11/3/2015 0:00,UnKnown
442,10038071134,Vodafone,MAHARASHTRA,TRUE,1,HHP,Phone,Premium,8250,8250,0,11/3/2015 0:00,UnKnown
